Lineage,Days,England,Scotland,Wales,Northern Ireland
UK719,2020-03-26,1,0,0,0
UK719,2020-04-02,1,0,0,0
UK719,2020-04-03,1,0,0,0
UK719,2020-04-07,2,0,0,0
UK719,2020-04-07,2,0,0,0
UK719,2020-04-20,1,0,0,0
UK719,2020-05-17,1,0,0,0
UK719,2020-05-20,1,0,0,0
UK719,2020-06-01,1,0,0,0
UK719,2020-06-02,1,0,0,0
UK719,2020-06-03,2,0,0,0
UK719,2020-06-03,2,0,0,0
UK719,2020-06-05,1,0,0,0
UK719,2020-06-10,1,0,0,0
UK719,2020-06-26,1,0,0,0
UK719,2020-08-28,1,0,0,0
UK5,2020-03-03,1,0,0,0
UK5,2020-03-06,1,0,0,0
UK5,2020-03-09,1,0,0,0
UK5,2020-03-11,1,0,0,0
UK5,2020-03-12,3,0,0,0
UK5,2020-03-12,3,0,0,0
UK5,2020-03-12,3,0,0,0
UK5,2020-03-15,2,0,0,0
UK5,2020-03-15,2,0,0,0
UK5,2020-03-16,2,0,0,0
UK5,2020-03-16,2,0,0,0
UK5,2020-03-17,1,0,0,0
UK5,2020-03-18,1,0,0,0
UK5,2020-03-19,2,0,0,0
UK5,2020-03-19,2,0,0,0
UK5,2020-03-20,3,0,0,0
UK5,2020-03-20,3,0,0,0
UK5,2020-03-20,3,0,0,0
UK5,2020-03-21,7,0,0,0
UK5,2020-03-21,7,0,0,0
UK5,2020-03-21,7,0,0,0
UK5,2020-03-21,7,0,0,0
UK5,2020-03-21,7,0,0,0
UK5,2020-03-21,7,0,0,0
UK5,2020-03-21,7,0,0,0
UK5,2020-03-23,17,0,0,0
UK5,2020-03-23,17,0,0,0
UK5,2020-03-23,17,0,0,0
UK5,2020-03-23,17,0,0,0
UK5,2020-03-23,17,0,0,0
UK5,2020-03-23,17,0,0,0
UK5,2020-03-23,17,0,0,0
UK5,2020-03-23,17,0,0,0
UK5,2020-03-23,17,0,0,0
UK5,2020-03-23,17,0,0,0
UK5,2020-03-23,17,0,0,0
UK5,2020-03-23,17,0,0,0
UK5,2020-03-23,17,0,0,0
UK5,2020-03-23,17,0,0,0
UK5,2020-03-23,17,0,0,0
UK5,2020-03-23,17,0,0,0
UK5,2020-03-23,17,0,0,0
UK5,2020-03-24,16,0,0,0
UK5,2020-03-24,16,0,0,0
UK5,2020-03-24,16,0,0,0
UK5,2020-03-24,16,0,0,0
UK5,2020-03-24,16,0,0,0
UK5,2020-03-24,16,0,0,0
UK5,2020-03-24,16,0,0,0
UK5,2020-03-24,16,0,0,0
UK5,2020-03-24,16,0,0,0
UK5,2020-03-24,16,0,0,0
UK5,2020-03-24,16,0,0,0
UK5,2020-03-24,16,0,0,0
UK5,2020-03-24,16,0,0,0
UK5,2020-03-24,16,0,0,0
UK5,2020-03-24,16,0,0,0
UK5,2020-03-24,16,0,0,0
UK5,2020-03-25,7,0,0,0
UK5,2020-03-25,7,0,0,0
UK5,2020-03-25,7,0,0,0
UK5,2020-03-25,7,0,0,0
UK5,2020-03-25,7,0,0,0
UK5,2020-03-25,7,0,0,0
UK5,2020-03-25,7,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
